d0	V1st0	V0	
3.724000E-1	6.983790E-3	1.286750E-3
4.096400E+0	6.985220E-3	1.286990E-3
8.565200E+0	6.987120E-3	1.289610E-3
1.266160E+1	6.998570E-3	1.293430E-3
1.675800E+1	7.022890E-3	1.297240E-3
2.085440E+1	7.060080E-3	1.300580E-3
2.495080E+1	7.109190E-3	1.303920E-3
2.867480E+1	7.165460E-3	1.306780E-3
3.277120E+1	7.233170E-3	1.308930E-3
3.686760E+1	7.317570E-3	1.310830E-3
4.096400E+1	7.432490E-3	1.312260E-3
4.506040E+1	7.556470E-3	1.313220E-3
4.878440E+1	7.702860E-3	1.313220E-3
5.325320E+1	7.866920E-3	1.311790E-3
5.734960E+1	8.050020E-3	1.309400E-3
6.144600E+1	8.234560E-3	1.305590E-3
6.517000E+1	8.441030E-3	1.300580E-3
6.926640E+1	8.655130E-3	1.295570E-3
7.336280E+1	8.862080E-3	1.291520E-3
7.708680E+1	9.062350E-3	1.287710E-3
8.118320E+1	9.259760E-3	1.286750E-3
8.490720E+1	9.450970E-3	1.284610E-3
8.900360E+1	9.638850E-3	1.281980E-3
9.347240E+1	9.813370E-3	1.281030E-3
9.756880E+1	9.951650E-3	1.283180E-3
1.016652E+2	1.006610E-2	1.286750E-3
1.053892E+2	1.015100E-2	1.291760E-3
1.098580E+2	1.021060E-2	1.298440E-3
1.139544E+2	1.023970E-2	1.306300E-3
1.176784E+2	1.023250E-2	1.315840E-3
1.217748E+2	1.018860E-2	1.327520E-3
1.258712E+2	1.009990E-2	1.341350E-3
1.299676E+2	9.955470E-3	1.355420E-3
1.344364E+2	9.759960E-3	1.367580E-3
1.381604E+2	9.549680E-3	1.376870E-3
1.422568E+2	9.305540E-3	1.384740E-3
1.463532E+2	9.046140E-3	1.389750E-3
1.504496E+2	8.749540E-3	1.392370E-3
1.545460E+2	8.470590E-3	1.392850E-3
1.582700E+2	8.204520E-3	1.389750E-3
1.623664E+2	7.953230E-3	1.382360E-3
1.664628E+2	7.732900E-3	1.374010E-3
1.701868E+2	7.552180E-3	1.365670E-3
1.742832E+2	7.396250E-3	1.355420E-3
1.783796E+2	7.273230E-3	1.345400E-3
1.824760E+2	7.173090E-3	1.333720E-3
1.865724E+2	7.103470E-3	1.324180E-3
1.902964E+2	7.057700E-3	1.316080E-3
1.943928E+2	7.031470E-3	1.308450E-3
1.984892E+2	7.030990E-3	1.302250E-3
2.025856E+2	7.058170E-3	1.297720E-3
2.066820E+2	7.106330E-3	1.293670E-3
2.104060E+2	7.169280E-3	1.290570E-3
2.145024E+2	7.249390E-3	1.287230E-3
2.185988E+2	7.352860E-3	1.283890E-3
2.226952E+2	7.483510E-3	1.281980E-3
2.264192E+2	7.628470E-3	1.281510E-3
2.305156E+2	7.791550E-3	1.282700E-3
2.342396E+2	7.976110E-3	1.284370E-3
2.383360E+2	8.191170E-3	1.288660E-3
2.428048E+2	8.426730E-3	1.294380E-3
2.469012E+2	8.650840E-3	1.299870E-3
2.506252E+2	8.885440E-3	1.306060E-3
2.547216E+2	9.126250E-3	1.309880E-3
2.588180E+2	9.352740E-3	1.312500E-3
2.625420E+2	9.561120E-3	1.315600E-3
2.666384E+2	9.745660E-3	1.315840E-3
2.703624E+2	9.901110E-3	1.313220E-3
2.744588E+2	1.003030E-2	1.307970E-3
2.785552E+2	1.013240E-2	1.301060E-3
2.826516E+2	1.020250E-2	1.293670E-3
2.867480E+2	1.023730E-2	1.283890E-3
2.904720E+2	1.022960E-2	1.272210E-3
2.945684E+2	1.018010E-2	1.259100E-3
2.986648E+2	1.007710E-2	1.243600E-3
3.027612E+2	9.937820E-3	1.230250E-3
3.064852E+2	9.763780E-3	1.220950E-3
3.105816E+2	9.553020E-3	1.213560E-3
3.146780E+2	9.333670E-3	1.206640E-3
3.184020E+2	9.107650E-3	1.202350E-3
3.224984E+2	8.844440E-3	1.200440E-3
3.265948E+2	8.582650E-3	1.201640E-3
3.303188E+2	8.331840E-3	1.204970E-3
3.344152E+2	8.095320E-3	1.211650E-3
3.385116E+2	7.888850E-3	1.219040E-3
3.426080E+2	7.701430E-3	1.225720E-3
3.467044E+2	7.535490E-3	1.233590E-3
3.504284E+2	7.404830E-3	1.241690E-3
3.545248E+2	7.288960E-3	1.250750E-3
3.586212E+2	7.192640E-3	1.260760E-3
3.600044E+2	7.124450E-3	1.268870E-3
