d300	V1st300	V300	
0.000000E+0	6.987120E-3	1.324420E-3
4.096400E+0	6.986170E-3	1.324180E-3
7.820400E+0	6.967570E-3	1.323950E-3
1.191680E+1	6.946120E-3	1.323710E-3
1.601320E+1	6.945160E-3	1.323230E-3
2.010960E+1	6.977110E-3	1.322750E-3
2.383360E+1	7.036240E-3	1.322280E-3
2.793000E+1	7.114920E-3	1.321560E-3
3.202640E+1	7.220300E-3	1.320610E-3
3.612280E+1	7.354770E-3	1.319420E-3
4.021920E+1	7.529770E-3	1.318460E-3
4.394320E+1	7.724790E-3	1.317030E-3
4.803960E+1	7.942740E-3	1.315600E-3
5.213600E+1	8.197840E-3	1.313930E-3
5.623240E+1	8.447710E-3	1.312260E-3
6.032880E+1	8.705680E-3	1.310360E-3
6.405280E+1	8.958880E-3	1.308450E-3
6.814920E+1	9.214460E-3	1.306300E-3
7.224560E+1	9.467660E-3	1.304400E-3
7.634200E+1	9.687960E-3	1.302010E-3
8.006600E+1	9.883460E-3	1.299630E-3
8.416240E+1	1.005610E-2	1.297240E-3
8.825880E+1	1.021110E-2	1.294860E-3
9.198280E+1	1.033310E-2	1.292950E-3
9.645160E+1	1.042040E-2	1.290570E-3
1.001756E+2	1.047000E-2	1.288180E-3
1.042720E+2	1.048430E-2	1.286040E-3
1.083684E+2	1.046040E-2	1.283890E-3
1.124648E+2	1.039800E-2	1.281750E-3
1.165612E+2	1.029400E-2	1.279600E-3
1.206576E+2	1.016000E-2	1.277450E-3
1.243816E+2	1.000360E-2	1.275790E-3
1.284780E+2	9.807650E-3	1.273880E-3
1.325744E+2	9.587350E-3	1.271970E-3
1.366708E+2	9.350840E-3	1.270060E-3
1.403948E+2	9.092390E-3	1.268630E-3
1.444912E+2	8.824410E-3	1.267680E-3
1.485876E+2	8.542600E-3	1.266730E-3
1.523116E+2	8.273660E-3	1.266010E-3
1.564080E+2	8.004250E-3	1.265060E-3
1.601320E+2	7.741480E-3	1.264340E-3
1.642284E+2	7.485420E-3	1.263860E-3
1.683248E+2	7.255580E-3	1.263860E-3
1.724212E+2	7.035290E-3	1.263860E-3
1.765176E+2	6.859810E-3	1.264100E-3
1.806140E+2	6.713900E-3	1.264340E-3
1.847104E+2	6.601360E-3	1.264580E-3
1.884344E+2	6.526980E-3	1.264820E-3
1.925308E+2	6.489310E-3	1.265290E-3
1.962548E+2	6.490260E-3	1.266010E-3
2.003512E+2	6.530790E-3	1.266960E-3
2.044476E+2	6.614240E-3	1.267920E-3
2.085440E+2	6.741550E-3	1.269350E-3
2.126404E+2	6.890800E-3	1.270540E-3
2.163644E+2	7.074390E-3	1.271970E-3
2.204608E+2	7.302790E-3	1.273400E-3
2.245572E+2	7.546930E-3	1.275070E-3
2.282812E+2	7.798700E-3	1.276500E-3
2.323776E+2	8.085310E-3	1.278410E-3
2.364740E+2	8.375230E-3	1.280080E-3
2.401980E+2	8.680400E-3	1.282220E-3
2.442944E+2	8.971750E-3	1.283890E-3
2.483908E+2	9.272160E-3	1.285560E-3
2.524872E+2	9.577330E-3	1.287470E-3
2.565836E+2	9.847700E-3	1.289380E-3
2.603076E+2	1.009660E-2	1.291280E-3
2.644040E+2	1.032310E-2	1.293430E-3
2.685004E+2	1.052720E-2	1.295570E-3
2.725968E+2	1.070030E-2	1.297240E-3
2.766932E+2	1.083190E-2	1.299150E-3
2.807896E+2	1.092150E-2	1.301060E-3
2.845136E+2	1.092150E-2	1.303200E-3
2.886100E+2	1.092150E-2	1.304870E-3
2.927064E+2	1.092150E-2	1.306780E-3
2.968028E+2	1.089100E-2	1.308690E-3
3.005268E+2	1.078750E-2	1.310120E-3
3.046232E+2	1.064830E-2	1.311790E-3
3.087196E+2	1.047570E-2	1.313220E-3
3.128160E+2	1.026160E-2	1.314890E-3
3.169124E+2	1.003890E-2	1.316550E-3
3.206364E+2	9.803350E-3	1.317750E-3
3.247328E+2	9.532030E-3	1.318700E-3
3.288292E+2	9.251180E-3	1.319890E-3
3.325532E+2	8.962690E-3	1.321080E-3
3.366496E+2	8.687560E-3	1.321800E-3
3.407460E+2	8.410040E-3	1.322750E-3
3.452148E+2	8.131090E-3	1.323230E-3
3.493112E+2	7.876930E-3	1.323710E-3
3.534076E+2	7.661370E-3	1.323950E-3
3.571316E+2	7.457760E-3	1.324420E-3
3.600044E+2	7.299450E-3	1.324900E-3
