d1000	V1st1000	V1000	
7.448000E-1	7.611780E-3	1.367580E-3
4.468800E+0	7.606060E-3	1.367810E-3
8.565200E+0	7.570770E-3	1.366860E-3
1.266160E+1	7.521180E-3	1.365430E-3
1.675800E+1	7.483040E-3	1.363520E-3
2.085440E+1	7.477310E-3	1.360900E-3
2.495080E+1	7.499720E-3	1.359230E-3
2.904720E+1	7.542160E-3	1.357320E-3
3.314360E+1	7.617980E-3	1.354940E-3
3.724000E+1	7.718590E-3	1.352080E-3
4.096400E+1	7.855000E-3	1.348740E-3
4.543280E+1	8.013310E-3	1.345400E-3
4.952920E+1	8.191650E-3	1.341590E-3
5.362560E+1	8.389060E-3	1.337540E-3
5.772200E+1	8.596000E-3	1.333720E-3
6.181840E+1	8.796750E-3	1.329430E-3
6.554240E+1	9.000840E-3	1.325140E-3
6.963880E+1	9.199680E-3	1.320850E-3
7.373520E+1	9.388030E-3	1.315600E-3
7.783160E+1	9.554450E-3	1.310590E-3
8.192800E+1	9.700830E-3	1.304870E-3
8.602440E+1	9.816710E-3	1.299390E-3
9.012080E+1	9.906350E-3	1.293430E-3
9.384480E+1	9.965480E-3	1.287230E-3
9.794120E+1	9.992660E-3	1.281030E-3
1.020376E+2	9.982650E-3	1.274350E-3
1.065064E+2	9.935920E-3	1.267200E-3
1.102304E+2	9.859620E-3	1.261240E-3
1.143268E+2	9.747090E-3	1.255040E-3
1.184232E+2	9.598790E-3	1.248370E-3
1.221472E+2	9.429510E-3	1.242410E-3
1.266160E+2	9.232580E-3	1.236210E-3
1.303400E+2	9.009900E-3	1.230250E-3
1.344364E+2	8.769090E-3	1.224530E-3
1.385328E+2	8.517320E-3	1.219280E-3
1.422568E+2	8.256970E-3	1.214030E-3
1.463532E+2	7.971820E-3	1.209270E-3
1.504496E+2	7.696660E-3	1.205210E-3
1.545460E+2	7.432490E-3	1.201640E-3
1.586424E+2	7.175480E-3	1.198540E-3
1.623664E+2	6.935150E-3	1.195920E-3
1.664628E+2	6.717230E-3	1.193530E-3
1.701868E+2	6.528880E-3	1.191620E-3
1.746556E+2	6.352930E-3	1.190190E-3
1.787520E+2	6.217510E-3	1.189480E-3
1.828484E+2	6.122620E-3	1.189240E-3
1.869448E+2	6.066830E-3	1.189720E-3
1.906688E+2	6.048710E-3	1.190430E-3
1.947652E+2	6.072070E-3	1.191860E-3
1.988616E+2	6.135490E-3	1.193770E-3
2.025856E+2	6.242310E-3	1.196630E-3
2.066820E+2	6.393460E-3	1.199730E-3
2.107784E+2	6.579910E-3	1.203540E-3
2.148748E+2	6.794010E-3	1.207360E-3
2.189712E+2	7.041480E-3	1.211650E-3
2.226952E+2	7.319480E-3	1.216420E-3
2.267916E+2	7.618460E-3	1.221430E-3
2.308880E+2	7.923190E-3	1.226190E-3
2.346120E+2	8.247440E-3	1.232150E-3
2.387084E+2	8.594570E-3	1.238830E-3
2.428048E+2	8.939800E-3	1.245510E-3
2.465288E+2	9.270250E-3	1.252420E-3
2.506252E+2	9.610710E-3	1.259100E-3
2.547216E+2	9.955940E-3	1.267200E-3
2.588180E+2	1.027590E-2	1.275070E-3
2.629144E+2	1.055490E-2	1.282700E-3
2.670108E+2	1.081330E-2	1.290570E-3
2.707348E+2	1.092150E-2	1.297720E-3
2.748312E+2	1.092150E-2	1.304870E-3
2.789276E+2	1.092150E-2	1.311550E-3
2.830240E+2	1.092150E-2	1.318460E-3
2.871204E+2	1.092150E-2	1.325380E-3
2.908444E+2	1.092150E-2	1.331810E-3
2.949408E+2	1.092150E-2	1.337540E-3
2.990372E+2	1.092150E-2	1.343020E-3
3.031336E+2	1.092150E-2	1.348030E-3
3.068576E+2	1.092150E-2	1.352790E-3
3.109540E+2	1.092150E-2	1.357090E-3
3.150504E+2	1.089670E-2	1.360660E-3
3.191468E+2	1.066930E-2	1.363760E-3
3.232432E+2	1.042520E-2	1.366380E-3
3.269672E+2	1.016190E-2	1.368530E-3
3.310636E+2	9.885370E-3	1.370200E-3
3.351600E+2	9.607370E-3	1.371390E-3
3.392564E+2	9.310310E-3	1.372340E-3
3.433528E+2	9.029920E-3	1.372820E-3
3.474492E+2	8.765760E-3	1.372820E-3
3.511732E+2	8.530200E-3	1.372820E-3
3.552696E+2	8.296550E-3	1.372580E-3
3.593660E+2	8.086740E-3	1.371390E-3
3.600044E+2	7.938440E-3	1.370680E-3
