d400	V1st400	V400	
3.724000E-1	7.082490E-3	1.333240E-3
4.096400E+0	7.079150E-3	1.333240E-3
8.565200E+0	7.058170E-3	1.332770E-3
1.228920E+1	7.032420E-3	1.332530E-3
1.675800E+1	7.027180E-3	1.331810E-3
2.048200E+1	7.055310E-3	1.330860E-3
2.457840E+1	7.115390E-3	1.329910E-3
2.867480E+1	7.187400E-3	1.329190E-3
3.239880E+1	7.283240E-3	1.328480E-3
3.649520E+1	7.420090E-3	1.327520E-3
4.059160E+1	7.590320E-3	1.325850E-3
4.431560E+1	7.782010E-3	1.324420E-3
4.841200E+1	8.003770E-3	1.322750E-3
5.250840E+1	8.229790E-3	1.320850E-3
5.660480E+1	8.487280E-3	1.318220E-3
6.070120E+1	8.736190E-3	1.315600E-3
6.442520E+1	8.984630E-3	1.312980E-3
6.852160E+1	9.231630E-3	1.310360E-3
7.261800E+1	9.470520E-3	1.307490E-3
7.671440E+1	9.690820E-3	1.304630E-3
8.081080E+1	9.887280E-3	1.301530E-3
8.490720E+1	1.005560E-2	1.298910E-3
8.900360E+1	1.019770E-2	1.296050E-3
9.272760E+1	1.030400E-2	1.293190E-3
9.682400E+1	1.037790E-2	1.290330E-3
1.005480E+2	1.041800E-2	1.287230E-3
1.050168E+2	1.042180E-2	1.284370E-3
1.087408E+2	1.038990E-2	1.281750E-3
1.128372E+2	1.031740E-2	1.279120E-3
1.169336E+2	1.020820E-2	1.276740E-3
1.206576E+2	1.006900E-2	1.274350E-3
1.247540E+2	9.907310E-3	1.271730E-3
1.288504E+2	9.704650E-3	1.269350E-3
1.329468E+2	9.468620E-3	1.266730E-3
1.370432E+2	9.218750E-3	1.264580E-3
1.411396E+2	8.957450E-3	1.262910E-3
1.452360E+2	8.681360E-3	1.261240E-3
1.489600E+2	8.406700E-3	1.259570E-3
1.530564E+2	8.131560E-3	1.258620E-3
1.571528E+2	7.858340E-3	1.257190E-3
1.612492E+2	7.598430E-3	1.256230E-3
1.649732E+2	7.350950E-3	1.255760E-3
1.690696E+2	7.133510E-3	1.255040E-3
1.727936E+2	6.936100E-3	1.255040E-3
1.768900E+2	6.765870E-3	1.255040E-3
1.809864E+2	6.619960E-3	1.255280E-3
1.850828E+2	6.518870E-3	1.255760E-3
1.888068E+2	6.451640E-3	1.256230E-3
1.929032E+2	6.423500E-3	1.257190E-3
1.969996E+2	6.434950E-3	1.257900E-3
2.010960E+2	6.490740E-3	1.259570E-3
2.051924E+2	6.588010E-3	1.261240E-3
2.092888E+2	6.720570E-3	1.262430E-3
2.133852E+2	6.884130E-3	1.263860E-3
2.171092E+2	7.079150E-3	1.265530E-3
2.212056E+2	7.311370E-3	1.267440E-3
2.253020E+2	7.576500E-3	1.269590E-3
2.290260E+2	7.855950E-3	1.271490E-3
2.334948E+2	8.146350E-3	1.273640E-3
2.372188E+2	8.446280E-3	1.275790E-3
2.416876E+2	8.777200E-3	1.278410E-3
2.457840E+2	9.093340E-3	1.281030E-3
2.495080E+2	9.390410E-3	1.283180E-3
2.536044E+2	9.686050E-3	1.285800E-3
2.577008E+2	9.968340E-3	1.288420E-3
2.614248E+2	1.021870E-2	1.291040E-3
2.655212E+2	1.044470E-2	1.293430E-3
2.696176E+2	1.065690E-2	1.296050E-3
2.740864E+2	1.083190E-2	1.298910E-3
2.781828E+2	1.092150E-2	1.301530E-3
2.819068E+2	1.092150E-2	1.303920E-3
2.860032E+2	1.092150E-2	1.306300E-3
2.900996E+2	1.092150E-2	1.308690E-3
2.938236E+2	1.092150E-2	1.311070E-3
2.979200E+2	1.092150E-2	1.313690E-3
3.020164E+2	1.086430E-2	1.316320E-3
3.057404E+2	1.072220E-2	1.318700E-3
3.098368E+2	1.053010E-2	1.320850E-3
3.139332E+2	1.032360E-2	1.322750E-3
3.176572E+2	1.010470E-2	1.324420E-3
3.217536E+2	9.862010E-3	1.325850E-3
3.258500E+2	9.583530E-3	1.327280E-3
3.299464E+2	9.288850E-3	1.328710E-3
3.340428E+2	9.014670E-3	1.330140E-3
3.377668E+2	8.733810E-3	1.331580E-3
3.422356E+2	8.455810E-3	1.332050E-3
3.459596E+2	8.183060E-3	1.332530E-3
3.500560E+2	7.952750E-3	1.333010E-3
3.541524E+2	7.734810E-3	1.333720E-3
3.582488E+2	7.532150E-3	1.334200E-3
3.600044E+2	7.377180E-3	1.334440E-3
