d700	V1st700	V700	
3.724000E-1	7.356200E-3	1.352790E-3
4.468800E+0	7.351430E-3	1.352790E-3
8.565200E+0	7.321390E-3	1.352080E-3
1.266160E+1	7.282760E-3	1.351130E-3
1.638560E+1	7.260830E-3	1.349930E-3
2.048200E+1	7.269410E-3	1.348260E-3
2.457840E+1	7.305180E-3	1.346360E-3
2.867480E+1	7.364780E-3	1.344690E-3
3.277120E+1	7.449180E-3	1.343020E-3
3.649520E+1	7.571730E-3	1.340870E-3
4.059160E+1	7.720500E-3	1.338730E-3
4.468800E+1	7.892670E-3	1.336340E-3
4.878440E+1	8.089130E-3	1.333720E-3
5.250840E+1	8.294170E-3	1.330860E-3
5.660480E+1	8.515420E-3	1.327520E-3
6.070120E+1	8.757650E-3	1.323710E-3
6.479760E+1	8.986530E-3	1.320130E-3
6.889400E+1	9.213030E-3	1.316080E-3
7.261800E+1	9.418070E-3	1.312260E-3
7.671440E+1	9.601180E-3	1.308210E-3
8.043840E+1	9.766160E-3	1.304160E-3
8.453480E+1	9.915890E-3	1.299630E-3
8.863120E+1	1.003410E-2	1.295570E-3
9.235520E+1	1.012240E-2	1.291280E-3
9.645160E+1	1.018290E-2	1.286510E-3
1.005480E+2	1.020630E-2	1.281750E-3
1.046444E+2	1.019340E-2	1.276740E-3
1.087408E+2	1.014570E-2	1.272690E-3
1.128372E+2	1.005700E-2	1.267920E-3
1.169336E+2	9.929720E-3	1.262910E-3
1.210300E+2	9.780940E-3	1.258380E-3
1.251264E+2	9.601650E-3	1.254090E-3
1.292228E+2	9.388030E-3	1.249560E-3
1.333192E+2	9.157720E-3	1.245740E-3
1.374156E+2	8.895460E-3	1.241930E-3
1.415120E+2	8.628430E-3	1.238590E-3
1.452360E+2	8.356150E-3	1.235730E-3
1.493324E+2	8.077680E-3	1.232630E-3
1.534288E+2	7.813510E-3	1.230250E-3
1.571528E+2	7.549320E-3	1.228100E-3
1.612492E+2	7.288960E-3	1.226190E-3
1.653456E+2	7.046250E-3	1.224760E-3
1.694420E+2	6.837870E-3	1.223570E-3
1.731660E+2	6.656200E-3	1.222860E-3
1.772624E+2	6.497890E-3	1.222140E-3
1.813588E+2	6.374390E-3	1.221900E-3
1.854552E+2	6.286170E-3	1.222380E-3
1.895516E+2	6.240870E-3	1.223330E-3
1.936480E+2	6.235150E-3	1.224530E-3
1.973720E+2	6.268050E-3	1.226190E-3
2.014684E+2	6.339580E-3	1.227620E-3
2.055648E+2	6.452590E-3	1.229770E-3
2.092888E+2	6.611850E-3	1.232390E-3
2.133852E+2	6.800200E-3	1.235490E-3
2.174816E+2	7.021460E-3	1.238350E-3
2.215780E+2	7.288010E-3	1.241930E-3
2.256744E+2	7.563620E-3	1.245510E-3
2.293984E+2	7.851180E-3	1.248840E-3
2.338672E+2	8.173050E-3	1.252900E-3
2.375912E+2	8.498250E-3	1.257430E-3
2.416876E+2	8.827750E-3	1.262200E-3
2.457840E+2	9.148180E-3	1.266960E-3
2.495080E+2	9.470050E-3	1.271730E-3
2.536044E+2	9.785230E-3	1.276740E-3
2.577008E+2	1.008280E-2	1.282220E-3
2.617972E+2	1.037370E-2	1.287230E-3
2.655212E+2	1.061590E-2	1.292240E-3
2.696176E+2	1.083810E-2	1.297240E-3
2.737140E+2	1.092150E-2	1.302490E-3
2.778104E+2	1.092150E-2	1.307260E-3
2.819068E+2	1.092150E-2	1.312260E-3
2.860032E+2	1.092150E-2	1.317030E-3
2.897272E+2	1.092150E-2	1.321320E-3
2.938236E+2	1.092150E-2	1.325610E-3
2.979200E+2	1.092150E-2	1.329910E-3
3.016440E+2	1.092150E-2	1.333720E-3
3.057404E+2	1.092150E-2	1.337060E-3
3.098368E+2	1.086570E-2	1.340400E-3
3.139332E+2	1.065980E-2	1.343020E-3
3.180296E+2	1.044570E-2	1.345640E-3
3.221260E+2	1.018630E-2	1.348030E-3
3.262224E+2	9.918270E-3	1.350170E-3
3.299464E+2	9.640750E-3	1.351840E-3
3.340428E+2	9.368000E-3	1.353270E-3
3.381392E+2	9.095250E-3	1.354460E-3
3.422356E+2	8.793410E-3	1.355420E-3
3.463320E+2	8.521620E-3	1.355890E-3
3.504284E+2	8.275090E-3	1.356130E-3
3.545248E+2	8.054320E-3	1.356370E-3
3.586212E+2	7.832590E-3	1.356130E-3
3.600044E+2	7.676150E-3	1.355890E-3
