1st harmonic(V)503007	2nd harmonic(V)503007	Bex(Oe)503007	
2.402660E-1	-6.754740E-5	3.458568E+4
2.402660E-1	-6.745060E-5	3.452574E+4
2.402660E-1	-6.733140E-5	3.446586E+4
2.402660E-1	-6.716740E-5	3.438580E+4
2.402660E-1	-6.701100E-5	3.434598E+4
2.402660E-1	-6.688430E-5	3.428600E+4
2.402660E-1	-6.678000E-5	3.422607E+4
2.402660E-1	-6.668320E-5	3.416606E+4
2.402660E-1	-6.657890E-5	3.410623E+4
2.402660E-1	-6.646710E-5	3.404636E+4
2.402660E-1	-6.634790E-5	3.398644E+4
2.402660E-1	-6.624360E-5	3.392655E+4
2.402660E-1	-6.615420E-5	3.386658E+4
2.402660E-1	-6.603500E-5	3.380671E+4
2.402660E-1	-6.588590E-5	3.374676E+4
2.402660E-1	-6.577420E-5	3.368686E+4
2.402660E-1	-6.564750E-5	3.362705E+4
2.402660E-1	-6.553580E-5	3.356703E+4
2.402660E-1	-6.543150E-5	3.350702E+4
2.402660E-1	-6.532720E-5	3.344712E+4
2.402660E-1	-6.520050E-5	3.338726E+4
2.402350E-1	-6.505150E-5	3.332740E+4
2.402350E-1	-6.489500E-5	3.326738E+4
2.402350E-1	-6.471620E-5	3.320737E+4
2.402350E-1	-6.457460E-5	3.314762E+4
2.402350E-1	-6.446290E-5	3.308768E+4
2.402350E-1	-6.434370E-5	3.302773E+4
2.402350E-1	-6.420960E-5	3.296778E+4
2.402350E-1	-6.409040E-5	3.290788E+4
2.402350E-1	-6.397860E-5	3.284800E+4
2.402350E-1	-6.391900E-5	3.278811E+4
2.402350E-1	-6.385940E-5	3.272813E+4
2.402350E-1	-6.378490E-5	3.266811E+4
2.402350E-1	-6.368060E-5	3.258821E+4
2.402350E-1	-6.359120E-5	3.254841E+4
2.402350E-1	-6.344220E-5	3.248843E+4
2.402350E-1	-6.327820E-5	3.242846E+4
2.402350E-1	-6.311430E-5	3.236863E+4
2.402350E-1	-6.293550E-5	3.230869E+4
2.402350E-1	-6.281630E-5	3.224879E+4
2.402350E-1	-6.277160E-5	3.218887E+4
2.402350E-1	-6.270460E-5	3.212897E+4
2.402350E-1	-6.256300E-5	3.206895E+4
2.402350E-1	-6.242140E-5	3.200910E+4
2.402350E-1	-6.230220E-5	3.194902E+4
2.402350E-1	-6.219050E-5	3.188909E+4
2.402350E-1	-6.207130E-5	3.182922E+4
2.402050E-1	-6.194460E-5	3.176935E+4
2.402050E-1	-6.182540E-5	3.170942E+4
2.402050E-1	-6.170620E-5	3.164954E+4
2.402050E-1	-6.161680E-5	3.156952E+4
2.402050E-1	-6.153480E-5	3.152936E+4
2.402050E-1	-6.144540E-5	3.146938E+4
2.402050E-1	-6.135600E-5	3.140945E+4
2.402050E-1	-6.119950E-5	3.134960E+4
2.402050E-1	-6.105050E-5	3.128951E+4
2.402050E-1	-6.089380E-5	3.122975E+4
2.402050E-1	-6.075230E-5	3.114987E+4
2.402050E-1	-6.062560E-5	3.110987E+4
2.402050E-1	-6.046910E-5	3.104981E+4
2.402050E-1	-6.029780E-5	3.098995E+4
2.402050E-1	-6.015620E-5	3.093002E+4
2.402050E-1	-6.008170E-5	3.087017E+4
2.402050E-1	-6.002960E-5	3.081020E+4
2.402050E-1	-5.993270E-5	3.075037E+4
2.402050E-1	-5.982840E-5	3.069036E+4
2.402050E-1	-5.972410E-5	3.063049E+4
2.402050E-1	-5.960490E-5	3.055058E+4
2.402050E-1	-5.947080E-5	3.051074E+4
2.402050E-1	-5.934410E-5	3.045069E+4
2.402050E-1	-5.919510E-5	3.039077E+4
2.402050E-1	-5.901630E-5	3.033082E+4
2.402050E-1	-5.885980E-5	3.027090E+4
2.402050E-1	-5.871080E-5	3.021103E+4
2.402050E-1	-5.854690E-5	3.015110E+4
2.402050E-1	-5.839790E-5	3.007121E+4
2.401740E-1	-5.825630E-5	3.003133E+4
2.401740E-1	-5.812220E-5	2.997138E+4
2.401740E-1	-5.801050E-5	2.991141E+4
2.401740E-1	-5.789120E-5	2.985150E+4
2.401740E-1	-5.773480E-5	2.979163E+4
2.401740E-1	-5.760070E-5	2.973169E+4
2.401740E-1	-5.748150E-5	2.965184E+4
2.401740E-1	-5.738460E-5	2.961176E+4
2.401740E-1	-5.727280E-5	2.955186E+4
2.401740E-1	-5.716850E-5	2.949187E+4
2.401740E-1	-5.707170E-5	2.943194E+4
2.401740E-1	-5.695250E-5	2.937201E+4
2.401740E-1	-5.681840E-5	2.931208E+4
2.401740E-1	-5.667680E-5	2.925223E+4
2.401740E-1	-5.656500E-5	2.917242E+4
2.401740E-1	-5.646820E-5	2.913246E+4
2.401740E-1	-5.632660E-5	2.907244E+4
2.401740E-1	-5.617760E-5	2.901256E+4
2.401740E-1	-5.601370E-5	2.895264E+4
2.401740E-1	-5.584230E-5	2.889271E+4
2.401740E-1	-5.567840E-5	2.883268E+4
2.401740E-1	-5.552940E-5	2.875273E+4
2.401740E-1	-5.540280E-5	2.871282E+4
2.401740E-1	-5.529100E-5	2.865296E+4
2.401740E-1	-5.517180E-5	2.859312E+4
2.401740E-1	-5.506000E-5	2.853317E+4
2.401740E-1	-5.494080E-5	2.847318E+4
2.401740E-1	-5.479930E-5	2.841311E+4
2.401740E-1	-5.462790E-5	2.835297E+4
2.401740E-1	-5.447140E-5	2.827292E+4
2.401740E-1	-5.434480E-5	2.823320E+4
2.401740E-1	-5.424790E-5	2.817321E+4
2.401740E-1	-5.413620E-5	2.811313E+4
2.401440E-1	-5.401690E-5	2.803326E+4
2.401440E-1	-5.386790E-5	2.799332E+4
2.401440E-1	-5.369660E-5	2.793344E+4
2.401440E-1	-5.354010E-5	2.785359E+4
2.401440E-1	-5.341340E-5	2.781370E+4
2.401440E-1	-5.327930E-5	2.775373E+4
2.401440E-1	-5.315270E-5	2.769376E+4
2.401130E-1	-5.306330E-5	2.763385E+4
2.401130E-1	-5.295900E-5	2.757397E+4
2.401130E-1	-5.283230E-5	2.751409E+4
2.401130E-1	-5.270560E-5	2.745400E+4
2.401130E-1	-5.257900E-5	2.737424E+4
2.401130E-1	-5.242250E-5	2.733420E+4
2.401130E-1	-5.227350E-5	2.725428E+4
2.401130E-1	-5.215430E-5	2.719439E+4
2.401130E-1	-5.203510E-5	2.713451E+4
2.401130E-1	-5.187860E-5	2.707453E+4
2.401130E-1	-5.175200E-5	2.701466E+4
2.401130E-1	-5.161040E-5	2.695469E+4
2.401130E-1	-5.143900E-5	2.689484E+4
2.401130E-1	-5.129750E-5	2.683480E+4
2.401130E-1	-5.117080E-5	2.677500E+4
2.401130E-1	-5.104420E-5	2.671510E+4
2.401130E-1	-5.093240E-5	2.665523E+4
2.401130E-1	-5.083550E-5	2.659523E+4
2.401130E-1	-5.070140E-5	2.653540E+4
2.401130E-1	-5.054500E-5	2.647546E+4
2.401130E-1	-5.038850E-5	2.641542E+4
2.401130E-1	-5.023950E-5	2.635555E+4
2.401130E-1	-5.010540E-5	2.629550E+4
2.401130E-1	-4.998620E-5	2.623571E+4
2.401130E-1	-4.985950E-5	2.617573E+4
2.401130E-1	-4.972540E-5	2.611579E+4
2.401130E-1	-4.959870E-5	2.605584E+4
2.401130E-1	-4.947210E-5	2.599606E+4
2.401130E-1	-4.931560E-5	2.593628E+4
2.401130E-1	-4.914430E-5	2.587620E+4
2.401130E-1	-4.901020E-5	2.581636E+4
2.401130E-1	-4.888350E-5	2.575632E+4
2.401130E-1	-4.876430E-5	2.569661E+4
2.401130E-1	-4.866740E-5	2.563657E+4
2.400830E-1	-4.856310E-5	2.557654E+4
2.400830E-1	-4.845140E-5	2.551663E+4
2.400830E-1	-4.832470E-5	2.545677E+4
2.400830E-1	-4.816820E-5	2.539672E+4
2.400830E-1	-4.802670E-5	2.533679E+4
2.400830E-1	-4.792240E-5	2.527702E+4
2.400830E-1	-4.778080E-5	2.521692E+4
2.400830E-1	-4.759450E-5	2.515705E+4
2.400830E-1	-4.740830E-5	2.509709E+4
2.400830E-1	-4.726670E-5	2.503719E+4
2.400830E-1	-4.712520E-5	2.497735E+4
2.400830E-1	-4.697610E-5	2.491746E+4
2.400830E-1	-4.683460E-5	2.485750E+4
2.400830E-1	-4.668560E-5	2.479751E+4
2.400830E-1	-4.655890E-5	2.473760E+4
2.400830E-1	-4.643970E-5	2.467764E+4
2.400830E-1	-4.632050E-5	2.461778E+4
2.400520E-1	-4.617150E-5	2.455794E+4
2.400520E-1	-4.600010E-5	2.449793E+4
2.400520E-1	-4.585110E-5	2.443793E+4
2.400520E-1	-4.570210E-5	2.437811E+4
2.400520E-1	-4.556800E-5	2.431810E+4
2.400520E-1	-4.544880E-5	2.425825E+4
2.400520E-1	-4.532210E-5	2.419832E+4
2.400520E-1	-4.516570E-5	2.413836E+4
2.400520E-1	-4.505390E-5	2.407832E+4
2.400520E-1	-4.494960E-5	2.401852E+4
2.400520E-1	-4.478570E-5	2.395848E+4
2.400520E-1	-4.461430E-5	2.389866E+4
2.400520E-1	-4.445780E-5	2.383876E+4
2.400520E-1	-4.430140E-5	2.377883E+4
2.400520E-1	-4.416730E-5	2.371897E+4
2.400520E-1	-4.402570E-5	2.365897E+4
2.400520E-1	-4.387670E-5	2.359904E+4
2.400520E-1	-4.372020E-5	2.353911E+4
2.400520E-1	-4.355630E-5	2.347926E+4
2.400520E-1	-4.345200E-5	2.341950E+4
2.400520E-1	-4.341480E-5	2.335952E+4
2.400520E-1	-4.333280E-5	2.329947E+4
2.400520E-1	-4.318380E-5	2.323952E+4
2.400520E-1	-4.299750E-5	2.317966E+4
2.400520E-1	-4.279640E-5	2.311972E+4
2.400520E-1	-4.258030E-5	2.305982E+4
2.400520E-1	-4.241640E-5	2.299995E+4
2.400520E-1	-4.226740E-5	2.293990E+4
2.400520E-1	-4.212580E-5	2.287996E+4
2.400220E-1	-4.199920E-5	2.281997E+4
2.400520E-1	-4.185760E-5	2.275998E+4
2.400520E-1	-4.167880E-5	2.269998E+4
2.400220E-1	-4.152980E-5	2.264012E+4
2.400220E-1	-4.139570E-5	2.258020E+4
2.400220E-1	-4.126900E-5	2.252022E+4
2.400220E-1	-4.111250E-5	2.246014E+4
2.400220E-1	-4.093370E-5	2.240027E+4
2.400220E-1	-4.076240E-5	2.234019E+4
2.400220E-1	-4.059840E-5	2.228027E+4
2.400220E-1	-4.041220E-5	2.222032E+4
2.400220E-1	-4.025570E-5	2.216025E+4
2.400220E-1	-4.011420E-5	2.210021E+4
2.400220E-1	-3.998750E-5	2.204014E+4
2.400220E-1	-3.986080E-5	2.198020E+4
2.400220E-1	-3.974160E-5	2.192021E+4
2.400220E-1	-3.956280E-5	2.186030E+4
2.400220E-1	-3.939890E-5	2.180035E+4
2.400220E-1	-3.926480E-5	2.174030E+4
2.400220E-1	-3.912320E-5	2.168032E+4
2.400220E-1	-3.895190E-5	2.162029E+4
2.400220E-1	-3.879540E-5	2.156045E+4
2.400220E-1	-3.863890E-5	2.150043E+4
2.400220E-1	-3.851230E-5	2.144038E+4
2.400220E-1	-3.837820E-5	2.138055E+4
2.400220E-1	-3.822920E-5	2.132059E+4
2.400220E-1	-3.806520E-5	2.126063E+4
2.400220E-1	-3.790880E-5	2.120058E+4
2.400220E-1	-3.776720E-5	2.114064E+4
2.400220E-1	-3.762570E-5	2.108059E+4
2.400220E-1	-3.744690E-5	2.102070E+4
2.400220E-1	-3.726060E-5	2.096079E+4
2.400220E-1	-3.711160E-5	2.090093E+4
2.400220E-1	-3.697000E-5	2.084083E+4
2.400220E-1	-3.682850E-5	2.078083E+4
2.399910E-1	-3.667940E-5	2.072080E+4
2.399910E-1	-3.651550E-5	2.066098E+4
2.399910E-1	-3.633670E-5	2.060082E+4
2.399910E-1	-3.615790E-5	2.054086E+4
2.399910E-1	-3.600140E-5	2.048098E+4
2.399910E-1	-3.583010E-5	2.042092E+4
2.399910E-1	-3.566620E-5	2.036068E+4
2.399910E-1	-3.551720E-5	2.030117E+4
2.399910E-1	-3.539790E-5	2.024107E+4
2.399910E-1	-3.523400E-5	2.018107E+4
2.399910E-1	-3.507010E-5	2.012091E+4
2.399910E-1	-3.491370E-5	2.006122E+4
2.399910E-1	-3.477210E-5	2.000118E+4
2.399910E-1	-3.464540E-5	1.994102E+4
2.399910E-1	-3.451130E-5	1.988091E+4
2.399910E-1	-3.436230E-5	1.982170E+4
2.399910E-1	-3.419090E-5	1.976133E+4
2.399910E-1	-3.403450E-5	1.970132E+4
2.399910E-1	-3.387060E-5	1.964156E+4
2.399910E-1	-3.369920E-5	1.958133E+4
2.399910E-1	-3.352780E-5	1.952148E+4
2.399910E-1	-3.337880E-5	1.946162E+4
2.399910E-1	-3.320750E-5	1.940156E+4
2.399910E-1	-3.303610E-5	1.934145E+4
2.399910E-1	-3.287220E-5	1.928151E+4
2.399910E-1	-3.270080E-5	1.922169E+4
2.399910E-1	-3.255930E-5	1.916171E+4
2.399910E-1	-3.241770E-5	1.910170E+4
2.399610E-1	-3.224630E-5	1.904159E+4
2.399610E-1	-3.208240E-5	1.898170E+4
2.399610E-1	-3.192600E-5	1.892148E+4
2.399610E-1	-3.177700E-5	1.886145E+4
2.399610E-1	-3.163540E-5	1.880140E+4
2.399610E-1	-3.147890E-5	1.874146E+4
2.399610E-1	-3.130760E-5	1.868143E+4
2.399610E-1	-3.116600E-5	1.862144E+4
2.399610E-1	-3.103940E-5	1.856154E+4
2.399610E-1	-3.090520E-5	1.850150E+4
2.399610E-1	-3.077110E-5	1.844163E+4
2.399610E-1	-3.060720E-5	1.838162E+4
2.399610E-1	-3.043570E-5	1.832164E+4
2.399610E-1	-3.024950E-5	1.826168E+4
2.399610E-1	-3.005580E-5	1.820168E+4
2.399610E-1	-2.986200E-5	1.814168E+4
2.399610E-1	-2.969810E-5	1.808180E+4
2.399610E-1	-2.954910E-5	1.802186E+4
2.399610E-1	-2.939270E-5	1.796184E+4
2.399610E-1	-2.919150E-5	1.790189E+4
2.399300E-1	-2.901270E-5	1.784199E+4
2.399300E-1	-2.887110E-5	1.778194E+4
2.399300E-1	-2.874450E-5	1.772196E+4
2.399300E-1	-2.860290E-5	1.766188E+4
2.399300E-1	-2.846130E-5	1.760195E+4
2.399300E-1	-2.832720E-5	1.754199E+4
2.399300E-1	-2.818570E-5	1.748206E+4
2.399300E-1	-2.801430E-5	1.742197E+4
2.399300E-1	-2.785780E-5	1.736212E+4
2.399300E-1	-2.768650E-5	1.730217E+4
2.399300E-1	-2.752260E-5	1.724223E+4
2.399300E-1	-2.735860E-5	1.718237E+4
2.399300E-1	-2.716490E-5	1.712233E+4
2.399300E-1	-2.694890E-5	1.706230E+4
2.399300E-1	-2.677010E-5	1.700235E+4
2.399300E-1	-2.659870E-5	1.694243E+4
2.399300E-1	-2.646460E-5	1.688239E+4
2.399300E-1	-2.632300E-5	1.680247E+4
2.399300E-1	-2.615910E-5	1.676243E+4
2.399300E-1	-2.598770E-5	1.670250E+4
2.399300E-1	-2.578660E-5	1.664247E+4
2.399300E-1	-2.560030E-5	1.658246E+4
2.399000E-1	-2.542890E-5	1.650250E+4
2.399000E-1	-2.526500E-5	1.646264E+4
2.399000E-1	-2.513090E-5	1.640271E+4
2.399000E-1	-2.499680E-5	1.634273E+4
2.399000E-1	-2.485530E-5	1.628262E+4
2.399000E-1	-2.466900E-5	1.622271E+4
2.399000E-1	-2.450510E-5	1.616276E+4
2.399000E-1	-2.434120E-5	1.610288E+4
2.399000E-1	-2.417730E-5	1.604282E+4
2.399000E-1	-2.399100E-5	1.598278E+4
2.399000E-1	-2.381960E-5	1.590290E+4
2.399000E-1	-2.366320E-5	1.586294E+4
2.399000E-1	-2.349920E-5	1.580275E+4
2.399000E-1	-2.335770E-5	1.574261E+4
2.399000E-1	-2.319380E-5	1.568264E+4
2.399000E-1	-2.305970E-5	1.562257E+4
2.399000E-1	-2.291810E-5	1.556258E+4
2.399000E-1	-2.275420E-5	1.550272E+4
2.399000E-1	-2.259030E-5	1.544270E+4
2.399000E-1	-2.241150E-5	1.538265E+4
2.399000E-1	-2.221770E-5	1.532270E+4
2.399000E-1	-2.202400E-5	1.526268E+4
2.399000E-1	-2.181540E-5	1.520282E+4
2.399000E-1	-2.161430E-5	1.514278E+4
2.399000E-1	-2.144290E-5	1.508282E+4
2.399000E-1	-2.126410E-5	1.502281E+4
2.399000E-1	-2.108530E-5	1.496287E+4
2.399000E-1	-2.093620E-5	1.490296E+4
2.399000E-1	-2.080210E-5	1.484298E+4
2.399000E-1	-2.066800E-5	1.478293E+4
2.399000E-1	-2.048180E-5	1.472298E+4
2.399000E-1	-2.027310E-5	1.466302E+4
2.399000E-1	-2.011670E-5	1.460307E+4
2.398690E-1	-1.997510E-5	1.454305E+4
2.398690E-1	-1.981870E-5	1.448307E+4
2.398690E-1	-1.963980E-5	1.442314E+4
2.399000E-1	-1.944610E-5	1.436320E+4
2.399000E-1	-1.931200E-5	1.430323E+4
2.398690E-1	-1.918540E-5	1.424326E+4
2.398690E-1	-1.903630E-5	1.418335E+4
2.398690E-1	-1.887990E-5	1.412331E+4
2.398690E-1	-1.871600E-5	1.406344E+4
2.398690E-1	-1.854460E-5	1.400345E+4
2.398690E-1	-1.837320E-5	1.394339E+4
2.398690E-1	-1.820930E-5	1.388350E+4
2.398690E-1	-1.804540E-5	1.382354E+4
2.398690E-1	-1.787410E-5	1.376354E+4
2.398690E-1	-1.767290E-5	1.370353E+4
2.398690E-1	-1.744940E-5	1.364355E+4
2.398690E-1	-1.727060E-5	1.356354E+4
2.398690E-1	-1.712900E-5	1.352376E+4
2.398690E-1	-1.697250E-5	1.346370E+4
2.398690E-1	-1.680120E-5	1.340366E+4
2.398690E-1	-1.661490E-5	1.334382E+4
2.398690E-1	-1.643610E-5	1.328388E+4
2.398690E-1	-1.625730E-5	1.322381E+4
2.398690E-1	-1.607850E-5	1.316390E+4
2.398690E-1	-1.586990E-5	1.308387E+4
2.398690E-1	-1.565380E-5	1.304391E+4
2.398690E-1	-1.546010E-5	1.296402E+4
2.398690E-1	-1.529620E-5	1.292397E+4
2.398690E-1	-1.513220E-5	1.286389E+4
2.398390E-1	-1.496830E-5	1.280401E+4
2.398390E-1	-1.479690E-5	1.274407E+4
2.398390E-1	-1.464040E-5	1.268406E+4
2.398390E-1	-1.448400E-5	1.262404E+4
2.398390E-1	-1.432010E-5	1.256401E+4
2.398390E-1	-1.417110E-5	1.248419E+4
2.398390E-1	-1.399970E-5	1.244411E+4
2.398390E-1	-1.385810E-5	1.238414E+4
2.398390E-1	-1.370170E-5	1.232421E+4
2.398390E-1	-1.350800E-5	1.226427E+4
2.398390E-1	-1.334400E-5	1.220421E+4
2.398390E-1	-1.318760E-5	1.214430E+4
2.398390E-1	-1.299390E-5	1.208424E+4
2.398390E-1	-1.278530E-5	1.202426E+4
2.398390E-1	-1.260640E-5	1.196438E+4
