d0	V1st0	V0	
3.724000E-1	4.881640E-4	6.005190E-5
4.468800E+0	4.822030E-4	6.011150E-5
8.565200E+0	4.287980E-4	6.112500E-5
1.266160E+1	3.339070E-4	6.440330E-5
1.638560E+1	2.249490E-4	6.845640E-5
2.085440E+1	1.100310E-4	7.361220E-5
2.495080E+1	1.239780E-5	7.924480E-5
2.904720E+1	-7.414860E-5	8.451990E-5
3.314360E+1	-1.461520E-4	8.961600E-5
3.724000E+1	-2.028950E-4	9.521890E-5
4.133640E+1	-2.520100E-4	1.016260E-4
4.543280E+1	-2.874150E-4	1.074380E-4
4.952920E+1	-3.087540E-4	1.129510E-4
5.325320E+1	-3.173370E-4	1.180470E-4
5.734960E+1	-3.123300E-4	1.230250E-4
6.107360E+1	-2.936140E-4	1.271970E-4
6.554240E+1	-2.589240E-4	1.308330E-4
6.963880E+1	-2.195840E-4	1.333660E-4
7.373520E+1	-1.742850E-4	1.352140E-4
7.783160E+1	-1.145610E-4	1.362870E-4
8.192800E+1	-4.124660E-5	1.361080E-4
8.602440E+1	4.076980E-5	1.356910E-4
9.012080E+1	1.263630E-4	1.355420E-4
9.384480E+1	2.157700E-4	1.347070E-4
9.794120E+1	3.135220E-4	1.328890E-4
1.020376E+2	4.138970E-4	1.306840E-4
1.057616E+2	5.198750E-4	1.283000E-4
1.098580E+2	6.283560E-4	1.263030E-4
1.139544E+2	7.311140E-4	1.242170E-4
1.176784E+2	8.295810E-4	1.222200E-4
1.217748E+2	9.229220E-4	1.207890E-4
1.258712E+2	1.011740E-3	1.197760E-4
1.299676E+2	1.098160E-3	1.196270E-4
1.340640E+2	1.176720E-3	1.204320E-4
1.381604E+2	1.246100E-3	1.219520E-4
1.422568E+2	1.300820E-3	1.256180E-4
1.459808E+2	1.336340E-3	1.307440E-4
1.500772E+2	1.352440E-3	1.375390E-4
1.541736E+2	1.345400E-3	1.464200E-4
1.582700E+2	1.308810E-3	1.581620E-4
1.623664E+2	1.252300E-3	1.681460E-4
1.664628E+2	1.176010E-3	1.769670E-4
1.701868E+2	1.079810E-3	1.859380E-4
1.742832E+2	9.652410E-4	1.929710E-4
1.783796E+2	8.312500E-4	1.975900E-4
1.824760E+2	6.901060E-4	2.020310E-4
1.862000E+2	5.394260E-4	2.053690E-4
1.902964E+2	3.875510E-4	2.032230E-4
1.943928E+2	2.461690E-4	1.958320E-4
1.984892E+2	1.168260E-4	1.869510E-4
2.025856E+2	1.502040E-5	1.794410E-4
2.063096E+2	-7.259890E-5	1.727650E-4
2.104060E+2	-1.463900E-4	1.659400E-4
2.145024E+2	-2.130280E-4	1.579530E-4
2.185988E+2	-2.641700E-4	1.499360E-4
2.226952E+2	-2.936140E-4	1.434690E-4
2.264192E+2	-3.054160E-4	1.375390E-4
2.305156E+2	-3.039860E-4	1.314890E-4
2.342396E+2	-2.870580E-4	1.264520E-4
2.383360E+2	-2.571360E-4	1.225180E-4
2.424324E+2	-2.124320E-4	1.190610E-4
2.465288E+2	-1.586680E-4	1.170040E-4
2.506252E+2	-9.584470E-5	1.164680E-4
2.543492E+2	-2.670300E-5	1.170640E-4
2.584456E+2	5.054500E-5	1.178390E-4
2.621696E+2	1.364960E-4	1.185840E-4
2.662660E+2	2.224450E-4	1.200440E-4
2.703624E+2	3.105420E-4	1.223990E-4
2.744588E+2	4.054330E-4	1.251410E-4
2.781828E+2	5.006830E-4	1.274650E-4
2.822792E+2	5.962890E-4	1.298200E-4
2.863756E+2	6.991660E-4	1.328000E-4
2.904720E+2	7.922690E-4	1.354230E-4
2.941960E+2	8.835830E-4	1.373000E-4
2.982924E+2	9.709630E-4	1.382240E-4
3.023888E+2	1.050360E-3	1.387610E-4
3.061128E+2	1.128560E-3	1.388800E-4
3.102092E+2	1.201640E-3	1.386410E-4
3.143056E+2	1.261840E-3	1.374490E-4
3.184020E+2	1.311310E-3	1.342600E-4
3.224984E+2	1.346120E-3	1.301480E-4
3.265948E+2	1.368410E-3	1.246640E-4
3.306912E+2	1.372940E-3	1.186140E-4
3.344152E+2	1.359830E-3	1.113420E-4
3.385116E+2	1.327280E-3	1.025800E-4
3.426080E+2	1.277690E-3	9.420560E-5
3.463320E+2	1.212370E-3	8.708290E-5
3.508008E+2	1.134160E-3	7.996010E-5
3.545248E+2	1.042730E-3	7.310560E-5
3.586212E+2	9.417570E-4	6.812860E-5
3.600044E+2	8.323230E-4	6.479070E-5
