1st harmonic(V)503007	2nd harmonic(V)503007	Bex(Oe)503007	
1.925060E-1	1.023060E-3	5.675681E+4
1.925060E-1	1.023300E-3	5.669713E+4
1.925060E-1	1.023540E-3	5.663718E+4
1.925060E-1	1.023660E-3	5.657731E+4
1.925060E-1	1.023780E-3	5.651757E+4
1.925060E-1	1.023900E-3	5.645765E+4
1.925060E-1	1.024130E-3	5.639796E+4
1.925060E-1	1.024370E-3	5.633800E+4
1.925060E-1	1.024490E-3	5.627824E+4
1.925060E-1	1.024610E-3	5.621840E+4
1.924750E-1	1.024730E-3	5.615834E+4
1.924750E-1	1.024730E-3	5.609869E+4
1.924750E-1	1.024850E-3	5.603882E+4
1.924450E-1	1.024970E-3	5.597905E+4
1.924450E-1	1.025210E-3	5.591923E+4
1.924450E-1	1.025450E-3	5.585954E+4
1.924450E-1	1.025560E-3	5.579976E+4
1.924450E-1	1.025800E-3	5.573981E+4
1.924750E-1	1.026040E-3	5.567993E+4
1.924750E-1	1.026400E-3	5.562012E+4
1.924750E-1	1.026520E-3	5.556030E+4
1.924750E-1	1.026760E-3	5.550054E+4
1.924750E-1	1.026880E-3	5.544071E+4
1.924750E-1	1.027110E-3	5.538087E+4
1.924750E-1	1.027470E-3	5.532092E+4
1.924750E-1	1.027710E-3	5.526111E+4
1.924750E-1	1.027830E-3	5.520125E+4
1.924450E-1	1.027830E-3	5.514147E+4
1.924450E-1	1.028070E-3	5.508172E+4
1.924450E-1	1.028190E-3	5.502202E+4
1.924450E-1	1.028310E-3	5.496211E+4
1.924450E-1	1.028550E-3	5.490221E+4
1.924140E-1	1.028780E-3	5.484230E+4
1.924140E-1	1.028900E-3	5.478250E+4
1.924140E-1	1.028900E-3	5.472274E+4
1.924140E-1	1.029020E-3	5.466291E+4
1.924140E-1	1.029140E-3	5.460302E+4
1.924140E-1	1.029380E-3	5.454315E+4
1.924140E-1	1.029500E-3	5.448345E+4
1.923840E-1	1.029620E-3	5.442355E+4
1.923840E-1	1.029860E-3	5.436389E+4
1.923840E-1	1.029980E-3	5.430396E+4
1.923840E-1	1.030090E-3	5.424435E+4
1.923840E-1	1.030210E-3	5.418443E+4
1.923840E-1	1.030450E-3	5.412456E+4
1.923840E-1	1.030690E-3	5.406450E+4
1.923840E-1	1.031050E-3	5.400493E+4
1.923530E-1	1.031410E-3	5.394504E+4
1.923530E-1	1.031760E-3	5.388523E+4
1.923530E-1	1.032000E-3	5.382527E+4
1.923530E-1	1.032120E-3	5.376571E+4
1.923530E-1	1.032120E-3	5.370573E+4
1.923230E-1	1.032240E-3	5.364582E+4
1.923230E-1	1.032360E-3	5.358566E+4
1.923230E-1	1.032600E-3	5.352596E+4
1.923230E-1	1.032720E-3	5.346588E+4
1.923230E-1	1.032840E-3	5.340618E+4
1.923230E-1	1.032960E-3	5.334629E+4
1.922920E-1	1.033190E-3	5.328635E+4
1.922920E-1	1.033310E-3	5.322673E+4
1.922920E-1	1.033430E-3	5.316684E+4
1.922920E-1	1.033790E-3	5.310714E+4
1.922620E-1	1.034030E-3	5.304724E+4
1.922620E-1	1.034270E-3	5.298724E+4
1.922310E-1	1.034390E-3	5.292734E+4
1.922310E-1	1.034510E-3	5.286762E+4
1.922310E-1	1.034860E-3	5.280794E+4
1.922310E-1	1.034980E-3	5.274809E+4
1.922310E-1	1.035100E-3	5.268826E+4
1.922310E-1	1.035340E-3	5.262841E+4
1.922310E-1	1.035460E-3	5.256868E+4
1.922310E-1	1.035700E-3	5.250868E+4
1.922310E-1	1.036060E-3	5.244901E+4
1.922010E-1	1.036290E-3	5.238913E+4
1.922010E-1	1.036530E-3	5.232923E+4
1.922010E-1	1.036770E-3	5.226939E+4
1.922010E-1	1.036890E-3	5.220962E+4
1.922010E-1	1.037130E-3	5.214980E+4
1.922010E-1	1.037370E-3	5.208987E+4
1.922010E-1	1.037610E-3	5.203029E+4
1.922010E-1	1.037720E-3	5.197042E+4
1.922010E-1	1.037840E-3	5.191049E+4
1.922010E-1	1.037960E-3	5.185077E+4
1.922010E-1	1.038200E-3	5.179083E+4
1.922010E-1	1.038320E-3	5.173110E+4
1.922010E-1	1.038560E-3	5.167123E+4
1.922010E-1	1.038920E-3	5.161145E+4
1.922010E-1	1.039040E-3	5.155143E+4
1.922010E-1	1.039040E-3	5.149182E+4
1.922010E-1	1.039150E-3	5.143195E+4
1.921700E-1	1.039270E-3	5.137209E+4
1.921700E-1	1.039510E-3	5.131223E+4
1.921700E-1	1.039750E-3	5.125255E+4
1.921700E-1	1.039990E-3	5.119279E+4
1.921700E-1	1.040230E-3	5.113271E+4
1.921700E-1	1.040590E-3	5.107293E+4
1.921700E-1	1.040820E-3	5.101307E+4
1.921700E-1	1.041060E-3	5.095344E+4
1.921700E-1	1.041180E-3	5.089336E+4
1.921700E-1	1.041300E-3	5.083361E+4
1.921700E-1	1.041540E-3	5.077392E+4
1.921700E-1	1.041660E-3	5.071400E+4
1.921700E-1	1.041900E-3	5.065412E+4
1.921400E-1	1.042140E-3	5.059436E+4
1.921400E-1	1.042370E-3	5.053445E+4
1.921090E-1	1.042730E-3	5.047480E+4
1.921090E-1	1.042850E-3	5.041487E+4
1.921090E-1	1.043090E-3	5.035502E+4
1.921090E-1	1.043210E-3	5.029531E+4
1.921090E-1	1.043450E-3	5.023530E+4
1.921090E-1	1.043570E-3	5.017561E+4
1.921090E-1	1.043920E-3	5.011570E+4
1.921090E-1	1.044040E-3	5.005602E+4
1.921090E-1	1.044280E-3	4.999609E+4
1.920790E-1	1.044400E-3	4.993632E+4
1.920790E-1	1.044640E-3	4.987636E+4
1.920790E-1	1.044760E-3	4.981661E+4
1.920790E-1	1.045000E-3	4.975675E+4
1.920480E-1	1.045120E-3	4.969688E+4
1.920480E-1	1.045230E-3	4.963699E+4
1.920480E-1	1.045230E-3	4.957729E+4
1.920480E-1	1.045350E-3	4.951738E+4
1.920480E-1	1.045470E-3	4.945754E+4
1.920480E-1	1.045590E-3	4.939782E+4
1.920480E-1	1.045710E-3	4.933798E+4
1.920480E-1	1.045950E-3	4.927803E+4
1.920480E-1	1.046190E-3	4.921833E+4
1.920480E-1	1.046430E-3	4.915848E+4
1.920480E-1	1.046780E-3	4.909865E+4
1.920480E-1	1.046900E-3	4.903879E+4
1.920480E-1	1.047020E-3	4.897900E+4
1.920480E-1	1.047020E-3	4.891921E+4
1.920480E-1	1.047260E-3	4.885942E+4
1.920480E-1	1.047500E-3	4.879956E+4
1.920480E-1	1.047860E-3	4.873982E+4
1.920480E-1	1.047980E-3	4.867995E+4
1.920480E-1	1.048100E-3	4.862004E+4
1.920480E-1	1.048330E-3	4.856026E+4
1.920480E-1	1.048450E-3	4.850038E+4
1.920480E-1	1.048690E-3	4.844055E+4
1.920180E-1	1.048930E-3	4.838065E+4
1.920180E-1	1.049170E-3	4.832107E+4
1.920180E-1	1.049410E-3	4.826105E+4
1.920180E-1	1.049650E-3	4.820139E+4
1.920180E-1	1.049760E-3	4.814137E+4
1.920180E-1	1.050000E-3	4.806165E+4
1.920180E-1	1.050120E-3	4.802187E+4
1.920180E-1	1.050240E-3	4.796205E+4
